lot_id,lat,lon,capacity,occupancy,queue,traffic,is_special,vehicle_type,timestamp
6,40.72742378120346,-73.99061285032386,68,47,0,0.787791314906001,True,car,2024-01-04 09:00:00
7,40.68840894184944,-73.99996558774961,79,65,1,0.787791314906001,True,bike,2024-01-04 09:00:00
8,40.70576656198293,-74.02739620656077,66,52,1,0.787791314906001,True,car,2024-01-04 09:00:00
9,40.69803670306845,-73.99113019041953,83,71,0,0.787791314906001,True,bike,2024-01-04 09:00:00
10,40.72414339265503,-74.00704745548305,26,18,0,0.787791314906001,True,car,2024-01-04 09:00:00
11,40.706797461498944,-73.99652560178953,72,61,0,0.787791314906001,True,bike,2024-01-04 09:00:00
12,40.705309234765565,-74.01378382007091,79,64,1,0.787791314906001,True,truck,2024-01-04 09:00:00
13,40.71266502775262,-74.01657710928956,66,63,1,0.787791314906001,True,car,2024-01-04 09:00:00
14,40.70893527049436,-74.01758770241925,69,54,0,0.787791314906001,True,car,2024-01-04 09:00:00
1,40.71776714153011,-74.00738264301171,91,79,1,0.9971459991359727,False,bike,2024-01-04 09:30:00
2,40.701681198819536,-74.00281097815311,94,67,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
3,40.69269037110256,-74.01092803424963,43,30,0,0.9971459991359727,False,car,2024-01-04 09:30:00
4,40.70797381203552,-74.0043583518016,49,40,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
5,40.706991218659766,-74.01125169807179,40,19,0,0.9971459991359727,False,car,2024-01-04 09:30:00
6,40.72742378120346,-73.99061285032386,68,43,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
7,40.68840894184944,-73.99996558774961,79,47,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
8,40.70576656198293,-74.02739620656077,66,42,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
9,40.69803670306845,-73.99113019041953,83,56,0,0.9971459991359727,False,car,2024-01-04 09:30:00
10,40.72414339265503,-74.00704745548305,26,17,0,0.9971459991359727,False,car,2024-01-04 09:30:00
11,40.706797461498944,-73.99652560178953,72,61,1,0.9971459991359727,False,car,2024-01-04 09:30:00
12,40.705309234765565,-74.01378382007091,79,52,0,0.9971459991359727,False,bike,2024-01-04 09:30:00
13,40.71266502775262,-74.01657710928956,66,48,0,0.9971459991359727,False,car,2024-01-04 09:30:00
14,40.70893527049436,-74.01758770241925,69,48,0,0.9971459991359727,False,car,2024-01-04 09:30:00
1,40.71776714153011,-74.00738264301171,91,36,0,0.20707654054032137,False,car,2024-01-04 10:00:00
2,40.701681198819536,-74.00281097815311,94,32,0,0.20707654054032137,False,bike,2024-01-04 10:00:00
3,40.69269037110256,-74.01092803424963,43,18,0,0.20707654054032137,False,car,2024-01-04 10:00:00
4,40.70797381203552,-74.0043583518016,49,25,0,0.20707654054032137,False,car,2024-01-04 10:00:00
5,40.706991218659766,-74.01125169807179,40,19,0,0.20707654054032137,False,car,2024-01-04 10:00:00
6,40.72742378120346,-73.99061285032386,68,33,0,0.20707654054032137,False,truck,2024-01-04 10:00:00
7,40.68840894184944,-73.99996558774961,79,19,0,0.20707654054032137,False,bike,2024-01-04 10:00:00
8,40.70576656198293,-74.02739620656077,66,30,0,0.20707654054032137,False,car,2024-01-04 10:00:00
9,40.69803670306845,-73.99113019041953,83,37,0,0.20707654054032137,False,car,2024-01-04 10:00:00
10,40.72414339265503,-74.00704745548305,26,10,0,0.20707654054032137,False,car,2024-01-04 10:00:00
11,40.706797461498944,-73.99652560178953,72,32,0,0.20707654054032137,False,car,2024-01-04 10:00:00
12,40.705309234765565,-74.01378382007091,79,16,0,0.20707654054032137,False,bike,2024-01-04 10:00:00
13,40.71266502775262,-74.01657710928956,66,10,0,0.20707654054032137,False,car,2024-01-04 10:00:00
14,40.70893527049436,-74.01758770241925,69,28,0,0.20707654054032137,False,car,2024-01-04 10:00:00
1,40.71776714153011,-74.00738264301171,91,35,0,0.2873107872111708,False,bike,2024-01-04 10:30:00
2,40.701681198819536,-74.00281097815311,94,42,0,0.2873107872111708,False,car,2024-01-04 10:30:00
3,40.69269037110256,-74.01092803424963,43,18,0,0.2873107872111708,False,bike,2024-01-04 10:30:00
4,40.70797381203552,-74.0043583518016,49,21,0,0.2873107872111708,False,car,2024-01-04 10:30:00
5,40.706991218659766,-74.01125169807179,40,20,0,0.2873107872111708,False,car,2024-01-04 10:30:00
6,40.72742378120346,-73.99061285032386,68,24,0,0.2873107872111708,False,bike,2024-01-04 10:30:00
7,40.68840894184944,-73.99996558774961,79,35,0,0.2873107872111708,False,car,2024-01-04 10:30:00
8,40.70576656198293,-74.02739620656077,66,23,0,0.2873107872111708,False,car,2024-01-04 10:30:00
9,40.69803670306845,-73.99113019041953,83,18,0,0.2873107872111708,False,car,2024-01-04 10:30:00
10,40.72414339265503,-74.00704745548305,26,10,0,0.2873107872111708,False,car,2024-01-04 10:30:00
11,40.706797461498944,-73.99652560178953,72,37,0,0.2873107872111708,False,car,2024-01-04 10:30:00
12,40.705309234765565,-74.01378382007091,79,25,0,0.2873107872111708,False,truck,2024-01-04 10:30:00
13,40.71266502775262,-74.01657710928956,66,30,0,0.2873107872111708,False,car,2024-01-04 10:30:00
14,40.70893527049436,-74.01758770241925,69,34,0,0.2873107872111708,False,bike,2024-01-04 10:30:00
1,40.71776714153011,-74.00738264301171,91,35,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
2,40.701681198819536,-74.00281097815311,94,39,0,0.2791101562925057,False,truck,2024-01-04 11:00:00
3,40.69269037110256,-74.01092803424963,43,15,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
4,40.70797381203552,-74.0043583518016,49,16,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
5,40.706991218659766,-74.01125169807179,40,16,0,0.2791101562925057,False,car,2024-01-04 11:00:00
6,40.72742378120346,-73.99061285032386,68,29,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
7,40.68840894184944,-73.99996558774961,79,37,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
8,40.70576656198293,-74.02739620656077,66,31,0,0.2791101562925057,False,car,2024-01-04 11:00:00
9,40.69803670306845,-73.99113019041953,83,56,0,0.2791101562925057,False,car,2024-01-04 11:00:00
10,40.72414339265503,-74.00704745548305,26,14,0,0.2791101562925057,False,car,2024-01-04 11:00:00
11,40.706797461498944,-73.99652560178953,72,27,0,0.2791101562925057,False,bike,2024-01-04 11:00:00
12,40.705309234765565,-74.01378382007091,79,49,0,0.2791101562925057,False,car,2024-01-04 11:00:00
13,40.71266502775262,-74.01657710928956,66,19,0,0.2791101562925057,False,car,2024-01-04 11:00:00
14,40.70893527049436,-74.01758770241925,69,21,0,0.2791101562925057,False,car,2024-01-04 11:00:00
1,40.71776714153011,-74.00738264301171,91,41,0,0.4565740487162693,False,car,2024-01-04 11:30:00
2,40.701681198819536,-74.00281097815311,94,22,0,0.4565740487162693,False,truck,2024-01-04 11:30:00
3,40.69269037110256,-74.01092803424963,43,27,0,0.4565740487162693,False,car,2024-01-04 11:30:00
4,40.70797381203552,-74.0043583518016,49,26,0,0.4565740487162693,False,car,2024-01-04 11:30:00
5,40.706991218659766,-74.01125169807179,40,18,0,0.4565740487162693,False,car,2024-01-04 11:30:00
6,40.72742378120346,-73.99061285032386,68,31,0,0.4565740487162693,False,car,2024-01-04 11:30:00
7,40.68840894184944,-73.99996558774961,79,36,0,0.4565740487162693,False,car,2024-01-04 11:30:00
8,40.70576656198293,-74.02739620656077,66,18,0,0.4565740487162693,False,car,2024-01-04 11:30:00
9,40.69803670306845,-73.99113019041953,83,32,0,0.4565740487162693,False,car,2024-01-04 11:30:00
10,40.72414339265503,-74.00704745548305,26,10,0,0.4565740487162693,False,car,2024-01-04 11:30:00
11,40.706797461498944,-73.99652560178953,72,42,0,0.4565740487162693,False,car,2024-01-04 11:30:00
12,40.705309234765565,-74.01378382007091,79,33,0,0.4565740487162693,False,car,2024-01-04 11:30:00
13,40.71266502775262,-74.01657710928956,66,34,0,0.4565740487162693,False,car,2024-01-04 11:30:00
14,40.70893527049436,-74.01758770241925,69,32,0,0.4565740487162693,False,car,2024-01-04 11:30:00
1,40.71776714153011,-74.00738264301171,91,39,0,0.5361892128666763,False,car,2024-01-04 12:00:00
2,40.701681198819536,-74.00281097815311,94,48,0,0.5361892128666763,False,bike,2024-01-04 12:00:00
3,40.69269037110256,-74.01092803424963,43,26,0,0.5361892128666763,False,truck,2024-01-04 12:00:00
4,40.70797381203552,-74.0043583518016,49,23,0,0.5361892128666763,False,car,2024-01-04 12:00:00
5,40.706991218659766,-74.01125169807179,40,17,0,0.5361892128666763,False,car,2024-01-04 12:00:00
6,40.72742378120346,-73.99061285032386,68,40,0,0.5361892128666763,False,bike,2024-01-04 12:00:00
7,40.68840894184944,-73.99996558774961,79,39,0,0.5361892128666763,False,car,2024-01-04 12:00:00
8,40.70576656198293,-74.02739620656077,66,40,0,0.5361892128666763,False,truck,2024-01-04 12:00:00
9,40.69803670306845,-73.99113019041953,83,38,0,0.5361892128666763,False,bike,2024-01-04 12:00:00
10,40.72414339265503,-74.00704745548305,26,13,0,0.5361892128666763,False,car,2024-01-04 12:00:00
11,40.706797461498944,-73.99652560178953,72,32,0,0.5361892128666763,False,car,2024-01-04 12:00:00
12,40.705309234765565,-74.01378382007091,79,34,0,0.5361892128666763,False,car,2024-01-04 12:00:00
13,40.71266502775262,-74.01657710928956,66,19,0,0.5361892128666763,False,car,2024-01-04 12:00:00
14,40.70893527049436,-74.01758770241925,69,45,0,0.5361892128666763,False,car,2024-01-04 12:00:00
1,40.71776714153011,-74.00738264301171,91,50,0,0.5018125100257269,False,car,2024-01-04 12:30:00
2,40.701681198819536,-74.00281097815311,94,45,0,0.5018125100257269,False,car,2024-01-04 12:30:00
3,40.69269037110256,-74.01092803424963,43,26,0,0.5018125100257269,False,car,2024-01-04 12:30:00
4,40.70797381203552,-74.0043583518016,49,16,0,0.5018125100257269,False,car,2024-01-04 12:30:00
5,40.706991218659766,-74.01125169807179,40,20,0,0.5018125100257269,False,bike,2024-01-04 12:30:00
6,40.72742378120346,-73.99061285032386,68,39,0,0.5018125100257269,False,bike,2024-01-04 12:30:00
7,40.68840894184944,-73.99996558774961,79,40,0,0.5018125100257269,False,car,2024-01-04 12:30:00
8,40.70576656198293,-74.02739620656077,66,28,0,0.5018125100257269,False,car,2024-01-04 12:30:00
9,40.69803670306845,-73.99113019041953,83,27,0,0.5018125100257269,False,car,2024-01-04 12:30:00
10,40.72414339265503,-74.00704745548305,26,11,0,0.5018125100257269,False,car,2024-01-04 12:30:00
11,40.706797461498944,-73.99652560178953,72,21,0,0.5018125100257269,False,bike,2024-01-04 12:30:00
12,40.705309234765565,-74.01378382007091,79,45,0,0.5018125100257269,False,car,2024-01-04 12:30:00
13,40.71266502775262,-74.01657710928956,66,36,0,0.5018125100257269,False,car,2024-01-04 12:30:00
14,40.70893527049436,-74.01758770241925,69,40,0,0.5018125100257269,False,car,2024-01-04 12:30:00
1,40.71776714153011,-74.00738264301171,91,50,0,0.8001164636085957,False,car,2024-01-04 13:00:00
2,40.701681198819536,-74.00281097815311,94,63,0,0.8001164636085957,False,bike,2024-01-04 13:00:00
3,40.69269037110256,-74.01092803424963,43,28,0,0.8001164636085957,False,truck,2024-01-04 13:00:00
4,40.70797381203552,-74.0043583518016,49,21,0,0.8001164636085957,False,car,2024-01-04 13:00:00
5,40.706991218659766,-74.01125169807179,40,22,0,0.8001164636085957,False,car,2024-01-04 13:00:00
6,40.72742378120346,-73.99061285032386,68,52,0,0.8001164636085957,False,car,2024-01-04 13:00:00
7,40.68840894184944,-73.99996558774961,79,55,0,0.8001164636085957,False,car,2024-01-04 13:00:00
8,40.70576656198293,-74.02739620656077,66,33,0,0.8001164636085957,False,bike,2024-01-04 13:00:00
9,40.69803670306845,-73.99113019041953,83,49,0,0.8001164636085957,False,car,2024-01-04 13:00:00
10,40.72414339265503,-74.00704745548305,26,19,0,0.8001164636085957,False,car,2024-01-04 13:00:00
11,40.706797461498944,-73.99652560178953,72,54,0,0.8001164636085957,False,car,2024-01-04 13:00:00
12,40.705309234765565,-74.01378382007091,79,56,0,0.8001164636085957,False,car,2024-01-04 13:00:00
13,40.71266502775262,-74.01657710928956,66,51,1,0.8001164636085957,False,car,2024-01-04 13:00:00
14,40.70893527049436,-74.01758770241925,69,42,0,0.8001164636085957,False,car,2024-01-04 13:00:00
1,40.71776714153011,-74.00738264301171,91,39,0,0.37066705709581926,False,car,2024-01-04 13:30:00
2,40.701681198819536,-74.00281097815311,94,45,0,0.37066705709581926,False,car,2024-01-04 13:30:00
3,40.69269037110256,-74.01092803424963,43,14,0,0.37066705709581926,False,car,2024-01-04 13:30:00
4,40.70797381203552,-74.0043583518016,49,20,0,0.37066705709581926,False,bike,2024-01-04 13:30:00
5,40.706991218659766,-74.01125169807179,40,10,0,0.37066705709581926,False,truck,2024-01-04 13:30:00
6,40.72742378120346,-73.99061285032386,68,28,0,0.37066705709581926,False,car,2024-01-04 13:30:00
7,40.68840894184944,-73.99996558774961,79,34,0,0.37066705709581926,False,bike,2024-01-04 13:30:00
8,40.70576656198293,-74.02739620656077,66,31,0,0.37066705709581926,False,car,2024-01-04 13:30:00
9,40.69803670306845,-73.99113019041953,83,24,0,0.37066705709581926,False,car,2024-01-04 13:30:00
10,40.72414339265503,-74.00704745548305,26,7,0,0.37066705709581926,False,car,2024-01-04 13:30:00
11,40.706797461498944,-73.99652560178953,72,33,0,0.37066705709581926,False,car,2024-01-04 13:30:00
12,40.705309234765565,-74.01378382007091,79,26,0,0.37066705709581926,False,bike,2024-01-04 13:30:00
13,40.71266502775262,-74.01657710928956,66,28,0,0.37066705709581926,False,car,2024-01-04 13:30:00
14,40.70893527049436,-74.01758770241925,69,39,0,0.37066705709581926,False,car,2024-01-04 13:30:00
1,40.71776714153011,-74.00738264301171,91,32,0,0.26637123628304205,False,car,2024-01-04 14:00:00
2,40.701681198819536,-74.00281097815311,94,38,0,0.26637123628304205,False,car,2024-01-04 14:00:00
3,40.69269037110256,-74.01092803424963,43,19,0,0.26637123628304205,False,car,2024-01-04 14:00:00
4,40.70797381203552,-74.0043583518016,49,19,0,0.26637123628304205,False,car,2024-01-04 14:00:00
5,40.706991218659766,-74.01125169807179,40,11,0,0.26637123628304205,False,car,2024-01-04 14:00:00
6,40.72742378120346,-73.99061285032386,68,29,0,0.26637123628304205,False,car,2024-01-04 14:00:00
7,40.68840894184944,-73.99996558774961,79,39,0,0.26637123628304205,False,car,2024-01-04 14:00:00
8,40.70576656198293,-74.02739620656077,66,23,0,0.26637123628304205,False,car,2024-01-04 14:00:00
9,40.69803670306845,-73.99113019041953,83,23,0,0.26637123628304205,False,car,2024-01-04 14:00:00
10,40.72414339265503,-74.00704745548305,26,6,0,0.26637123628304205,False,truck,2024-01-04 14:00:00
11,40.706797461498944,-73.99652560178953,72,31,0,0.26637123628304205,False,truck,2024-01-04 14:00:00
12,40.705309234765565,-74.01378382007091,79,34,0,0.26637123628304205,False,bike,2024-01-04 14:00:00
13,40.71266502775262,-74.01657710928956,66,38,0,0.26637123628304205,False,car,2024-01-04 14:00:00
14,40.70893527049436,-74.01758770241925,69,25,0,0.26637123628304205,False,bike,2024-01-04 14:00:00
1,40.71776714153011,-74.00738264301171,91,39,0,0.3560242777938898,False,truck,2024-01-04 14:30:00
2,40.701681198819536,-74.00281097815311,94,30,0,0.3560242777938898,False,car,2024-01-04 14:30:00
3,40.69269037110256,-74.01092803424963,43,20,0,0.3560242777938898,False,car,2024-01-04 14:30:00
4,40.70797381203552,-74.0043583518016,49,26,0,0.3560242777938898,False,car,2024-01-04 14:30:00
5,40.706991218659766,-74.01125169807179,40,20,0,0.3560242777938898,False,car,2024-01-04 14:30:00
6,40.72742378120346,-73.99061285032386,68,25,0,0.3560242777938898,False,car,2024-01-04 14:30:00
7,40.68840894184944,-73.99996558774961,79,56,0,0.3560242777938898,False,truck,2024-01-04 14:30:00
8,40.70576656198293,-74.02739620656077,66,27,0,0.3560242777938898,False,car,2024-01-04 14:30:00
9,40.69803670306845,-73.99113019041953,83,41,0,0.3560242777938898,False,car,2024-01-04 14:30:00
10,40.72414339265503,-74.00704745548305,26,13,0,0.3560242777938898,False,truck,2024-01-04 14:30:00
11,40.706797461498944,-73.99652560178953,72,30,0,0.3560242777938898,False,bike,2024-01-04 14:30:00
12,40.705309234765565,-74.01378382007091,79,33,0,0.3560242777938898,False,car,2024-01-04 14:30:00
13,40.71266502775262,-74.01657710928956,66,33,0,0.3560242777938898,False,car,2024-01-04 14:30:00
14,40.70893527049436,-74.01758770241925,69,10,0,0.3560242777938898,False,truck,2024-01-04 14:30:00
1,40.71776714153011,-74.00738264301171,91,68,0,0.6914127281083282,True,car,2024-01-04 15:00:00
2,40.701681198819536,-74.00281097815311,94,69,0,0.6914127281083282,True,bike,2024-01-04 15:00:00
3,40.69269037110256,-74.01092803424963,43,30,0,0.6914127281083282,True,car,2024-01-04 15:00:00
4,40.70797381203552,-74.0043583518016,49,35,0,0.6914127281083282,True,bike,2024-01-04 15:00:00
5,40.706991218659766,-74.01125169807179,40,34,2,0.6914127281083282,True,bike,2024-01-04 15:00:00
6,40.72742378120346,-73.99061285032386,68,57,2,0.6914127281083282,True,car,2024-01-04 15:00:00
7,40.68840894184944,-73.99996558774961,79,70,0,0.6914127281083282,True,car,2024-01-04 15:00:00
8,40.70576656198293,-74.02739620656077,66,40,0,0.6914127281083282,True,car,2024-01-04 15:00:00
9,40.69803670306845,-73.99113019041953,83,50,0,0.6914127281083282,True,car,2024-01-04 15:00:00
10,40.72414339265503,-74.00704745548305,26,20,1,0.6914127281083282,True,truck,2024-01-04 15:00:00
11,40.706797461498944,-73.99652560178953,72,54,0,0.6914127281083282,True,car,2024-01-04 15:00:00
12,40.705309234765565,-74.01378382007091,79,61,1,0.6914127281083282,True,car,2024-01-04 15:00:00
13,40.71266502775262,-74.01657710928956,66,45,0,0.6914127281083282,True,car,2024-01-04 15:00:00
14,40.70893527049436,-74.01758770241925,69,42,0,0.6914127281083282,True,car,2024-01-04 15:00:00
1,40.71776714153011,-74.00738264301171,91,40,0,0.14745504428675713,False,car,2024-01-04 15:30:00
2,40.701681198819536,-74.00281097815311,94,31,0,0.14745504428675713,False,car,2024-01-04 15:30:00
3,40.69269037110256,-74.01092803424963,43,18,0,0.14745504428675713,False,truck,2024-01-04 15:30:00
4,40.70797381203552,-74.0043583518016,49,11,0,0.14745504428675713,False,car,2024-01-04 15:30:00
5,40.706991218659766,-74.01125169807179,40,19,0,0.14745504428675713,False,car,2024-01-04 15:30:00
6,40.72742378120346,-73.99061285032386,68,15,0,0.14745504428675713,False,bike,2024-01-04 15:30:00
7,40.68840894184944,-73.99996558774961,79,4,0,0.14745504428675713,False,car,2024-01-04 15:30:00
8,40.70576656198293,-74.02739620656077,66,24,0,0.14745504428675713,False,car,2024-01-04 15:30:00
9,40.69803670306845,-73.99113019041953,83,31,0,0.14745504428675713,False,car,2024-01-04 15:30:00
10,40.72414339265503,-74.00704745548305,26,8,0,0.14745504428675713,False,bike,2024-01-04 15:30:00
11,40.706797461498944,-73.99652560178953,72,29,0,0.14745504428675713,False,car,2024-01-04 15:30:00
12,40.705309234765565,-74.01378382007091,79,32,0,0.14745504428675713,False,car,2024-01-04 15:30:00
13,40.71266502775262,-74.01657710928956,66,26,0,0.14745504428675713,False,car,2024-01-04 15:30:00
14,40.70893527049436,-74.01758770241925,69,21,0,0.14745504428675713,False,car,2024-01-04 15:30:00
1,40.71776714153011,-74.00738264301171,91,32,0,0.36704773741398966,False,car,2024-01-04 16:00:00
2,40.701681198819536,-74.00281097815311,94,34,0,0.36704773741398966,False,car,2024-01-04 16:00:00
3,40.69269037110256,-74.01092803424963,43,24,0,0.36704773741398966,False,car,2024-01-04 16:00:00
4,40.70797381203552,-74.0043583518016,49,20,0,0.36704773741398966,False,bike,2024-01-04 16:00:00
5,40.706991218659766,-74.01125169807179,40,18,0,0.36704773741398966,False,car,2024-01-04 16:00:00
6,40.72742378120346,-73.99061285032386,68,35,0,0.36704773741398966,False,car,2024-01-04 16:00:00
7,40.68840894184944,-73.99996558774961,79,28,0,0.36704773741398966,False,car,2024-01-04 16:00:00
8,40.70576656198293,-74.02739620656077,66,20,0,0.36704773741398966,False,bike,2024-01-04 16:00:00
9,40.69803670306845,-73.99113019041953,83,30,0,0.36704773741398966,False,car,2024-01-04 16:00:00
10,40.72414339265503,-74.00704745548305,26,12,0,0.36704773741398966,False,car,2024-01-04 16:00:00
11,40.706797461498944,-73.99652560178953,72,33,0,0.36704773741398966,False,truck,2024-01-04 16:00:00
12,40.705309234765565,-74.01378382007091,79,38,0,0.36704773741398966,False,car,2024-01-04 16:00:00
13,40.71266502775262,-74.01657710928956,66,28,0,0.36704773741398966,False,car,2024-01-04 16:00:00
14,40.70893527049436,-74.01758770241925,69,14,0,0.36704773741398966,False,car,2024-01-04 16:00:00
1,40.71776714153011,-74.00738264301171,91,46,0,0.2731441675627392,False,truck,2024-01-04 16:30:00
2,40.701681198819536,-74.00281097815311,94,50,0,0.2731441675627392,False,bike,2024-01-04 16:30:00
3,40.69269037110256,-74.01092803424963,43,17,0,0.2731441675627392,False,car,2024-01-04 16:30:00
4,40.70797381203552,-74.0043583518016,49,21,0,0.2731441675627392,False,car,2024-01-04 16:30:00
5,40.706991218659766,-74.01125169807179,40,18,0,0.2731441675627392,False,car,2024-01-04 16:30:00
6,40.72742378120346,-73.99061285032386,68,36,0,0.2731441675627392,False,car,2024-01-04 16:30:00
7,40.68840894184944,-73.99996558774961,79,32,0,0.2731441675627392,False,car,2024-01-04 16:30:00
8,40.70576656198293,-74.02739620656077,66,30,0,0.2731441675627392,False,car,2024-01-04 16:30:00
9,40.69803670306845,-73.99113019041953,83,29,0,0.2731441675627392,False,car,2024-01-04 16:30:00
10,40.72414339265503,-74.00704745548305,26,7,0,0.2731441675627392,False,car,2024-01-04 16:30:00
11,40.706797461498944,-73.99652560178953,72,26,0,0.2731441675627392,False,bike,2024-01-04 16:30:00
12,40.705309234765565,-74.01378382007091,79,43,0,0.2731441675627392,False,bike,2024-01-04 16:30:00
13,40.71266502775262,-74.01657710928956,66,31,0,0.2731441675627392,False,car,2024-01-04 16:30:00
14,40.70893527049436,-74.01758770241925,69,20,0,0.2731441675627392,False,bike,2024-01-04 16:30:00
1,40.71776714153011,-74.00738264301171,91,78,0,0.9941882662753723,False,car,2024-01-05 08:00:00
2,40.701681198819536,-74.00281097815311,94,77,0,0.9941882662753723,False,car,2024-01-05 08:00:00
3,40.69269037110256,-74.01092803424963,43,33,0,0.9941882662753723,False,bike,2024-01-05 08:00:00
4,40.70797381203552,-74.0043583518016,49,35,0,0.9941882662753723,False,car,2024-01-05 08:00:00
5,40.706991218659766,-74.01125169807179,40,27,0,0.9941882662753723,False,car,2024-01-05 08:00:00
6,40.72742378120346,-73.99061285032386,68,47,0,0.9941882662753723,False,bike,2024-01-05 08:00:00
7,40.68840894184944,-73.99996558774961,79,47,0,0.9941882662753723,False,car,2024-01-05 08:00:00
8,40.70576656198293,-74.02739620656077,66,35,0,0.9941882662753723,False,car,2024-01-05 08:00:00
9,40.69803670306845,-73.99113019041953,83,48,0,0.9941882662753723,False,car,2024-01-05 08:00:00
10,40.72414339265503,-74.00704745548305,26,17,0,0.9941882662753723,False,car,2024-01-05 08:00:00
11,40.706797461498944,-73.99652560178953,72,31,0,0.9941882662753723,False,car,2024-01-05 08:00:00
12,40.705309234765565,-74.01378382007091,79,54,0,0.9941882662753723,False,car,2024-01-05 08:00:00
13,40.71266502775262,-74.01657710928956,66,46,0,0.9941882662753723,False,truck,2024-01-05 08:00:00
14,40.70893527049436,-74.01758770241925,69,62,0,0.9941882662753723,False,bike,2024-01-05 08:00:00
1,40.71776714153011,-74.00738264301171,91,61,0,0.8432633763137002,False,car,2024-01-05 08:30:00
2,40.701681198819536,-74.00281097815311,94,60,0,0.8432633763137002,False,car,2024-01-05 08:30:00
3,40.69269037110256,-74.01092803424963,43,30,0,0.8432633763137002,False,car,2024-01-05 08:30:00
4,40.70797381203552,-74.0043583518016,49,34,0,0.8432633763137002,False,car,2024-01-05 08:30:00
5,40.706991218659766,-74.01125169807179,40,29,0,0.8432633763137002,False,car,2024-01-05 08:30:00
6,40.72742378120346,-73.99061285032386,68,38,0,0.8432633763137002,False,car,2024-01-05 08:30:00
7,40.68840894184944,-73.99996558774961,79,51,0,0.8432633763137002,False,bike,2024-01-05 08:30:00
8,40.70576656198293,-74.02739620656077,66,42,0,0.8432633763137002,False,car,2024-01-05 08:30:00
9,40.69803670306845,-73.99113019041953,83,54,0,0.8432633763137002,False,bike,2024-01-05 08:30:00
10,40.72414339265503,-74.00704745548305,26,17,0,0.8432633763137002,False,car,2024-01-05 08:30:00
11,40.706797461498944,-73.99652560178953,72,34,0,0.8432633763137002,False,car,2024-01-05 08:30:00
12,40.705309234765565,-74.01378382007091,79,43,0,0.8432633763137002,False,car,2024-01-05 08:30:00
13,40.71266502775262,-74.01657710928956,66,41,0,0.8432633763137002,False,bike,2024-01-05 08:30:00
14,40.70893527049436,-74.01758770241925,69,32,0,0.8432633763137002,False,car,2024-01-05 08:30:00
1,40.71776714153011,-74.00738264301171,91,60,0,0.9074181666122287,False,car,2024-01-05 09:00:00
2,40.701681198819536,-74.00281097815311,94,50,0,0.9074181666122287,False,car,2024-01-05 09:00:00
3,40.69269037110256,-74.01092803424963,43,25,0,0.9074181666122287,False,car,2024-01-05 09:00:00
4,40.70797381203552,-74.0043583518016,49,38,0,0.9074181666122287,False,car,2024-01-05 09:00:00
5,40.706991218659766,-74.01125169807179,40,28,0,0.9074181666122287,False,car,2024-01-05 09:00:00
6,40.72742378120346,-73.99061285032386,68,55,0,0.9074181666122287,False,car,2024-01-05 09:00:00
7,40.68840894184944,-73.99996558774961,79,44,0,0.9074181666122287,False,truck,2024-01-05 09:00:00
8,40.70576656198293,-74.02739620656077,66,42,0,0.9074181666122287,False,bike,2024-01-05 09:00:00
9,40.69803670306845,-73.99113019041953,83,39,0,0.9074181666122287,False,bike,2024-01-05 09:00:00
10,40.72414339265503,-74.00704745548305,26,14,0,0.9074181666122287,False,truck,2024-01-05 09:00:00
11,40.706797461498944,-73.99652560178953,72,46,0,0.9074181666122287,False,car,2024-01-05 09:00:00
12,40.705309234765565,-74.01378382007091,79,52,0,0.9074181666122287,False,car,2024-01-05 09:00:00
13,40.71266502775262,-74.01657710928956,66,33,0,0.9074181666122287,False,car,2024-01-05 09:00:00
14,40.70893527049436,-74.01758770241925,69,51,0,0.9074181666122287,False,car,2024-01-05 09:00:00
1,40.71776714153011,-74.00738264301171,91,38,0,0.6764726781211506,False,car,2024-01-05 09:30:00
2,40.701681198819536,-74.00281097815311,94,51,0,0.6764726781211506,False,bike,2024-01-05 09:30:00
3,40.69269037110256,-74.01092803424963,43,22,0,0.6764726781211506,False,truck,2024-01-05 09:30:00
4,40.70797381203552,-74.0043583518016,49,30,0,0.6764726781211506,False,car,2024-01-05 09:30:00
5,40.706991218659766,-74.01125169807179,40,16,0,0.6764726781211506,False,car,2024-01-05 09:30:00
6,40.72742378120346,-73.99061285032386,68,41,0,0.6764726781211506,False,car,2024-01-05 09:30:00
7,40.68840894184944,-73.99996558774961,79,46,0,0.6764726781211506,False,truck,2024-01-05 09:30:00
8,40.70576656198293,-74.02739620656077,66,33,0,0.6764726781211506,False,car,2024-01-05 09:30:00
9,40.69803670306845,-73.99113019041953,83,50,0,0.6764726781211506,False,bike,2024-01-05 09:30:00
10,40.72414339265503,-74.00704745548305,26,14,0,0.6764726781211506,False,car,2024-01-05 09:30:00
11,40.706797461498944,-73.99652560178953,72,54,0,0.6764726781211506,False,car,2024-01-05 09:30:00
